t,right_knee_joint
13.122500,-0.703574091
13.125000,-0.700854366
13.127500,-0.698274949
13.130000,-0.695423436
13.132500,-0.692849753
13.135000,-0.690015189
13.137500,-0.687461590
13.140000,-0.684795425
13.142500,-0.682134193
13.145000,-0.679490859
13.147500,-0.676868797
13.150000,-0.674270516
13.152500,-0.671698454
13.155000,-0.669155037
13.157500,-0.666642684
13.160000,-0.664163807
13.162500,-0.661720805
13.165000,-0.659316063
13.167500,-0.656951948
13.170000,-0.654630805
13.172500,-0.652354954
13.175000,-0.650126689
13.177500,-0.647948270
13.180000,-0.645821924
13.182500,-0.643749839
13.185000,-0.641734160
13.187500,-0.639776990
13.190000,-0.637880379
13.192500,-0.636046329
13.195000,-0.634276784
13.197500,-0.632573629
13.200000,-0.630938689
13.202500,-0.629373721
13.205000,-0.627880416
13.207500,-0.626460390
13.210000,-0.625115186
13.212500,-0.623846272
13.215000,-0.622791951
13.217500,-0.621537707
13.220000,-0.620611564
13.222500,-0.619657599
13.225000,-0.618763762
13.227500,-0.617949198
13.230000,-0.617218555
13.232500,-0.616573398
13.235000,-0.616014579
13.237500,-0.615542725
13.240000,-0.615271847
13.242500,-0.614989125
13.245000,-0.614749147
13.247500,-0.614577125
13.250000,-0.614577125
13.252500,-0.614577125
13.255000,-0.614577125
13.257500,-0.614577125
13.260000,-0.614872470
13.262500,-0.615235958
13.265000,-0.615677937
13.267500,-0.616451924
13.270000,-0.616935087
13.272500,-0.617871148
13.275000,-0.618750266
13.277500,-0.619682731
13.280000,-0.620690616
13.282500,-0.621777517
13.285000,-0.622943153
13.287500,-0.624186382
13.290000,-0.625505827
13.292500,-0.626900003
13.295000,-0.628367343
13.297500,-0.629906210
13.300000,-0.631744830
13.302500,-0.633240634
13.305000,-0.635188417
13.307500,-0.637023073
13.310000,-0.638902584
13.312500,-0.640839721
13.315000,-0.642833828
13.317500,-0.644882996
13.320000,-0.646985165
13.322500,-0.649138225
13.325000,-0.651340033
13.327500,-0.653588414
13.330000,-0.655881164
13.332500,-0.658216052
13.335000,-0.660590827
13.337500,-0.663003218
13.340000,-0.665450936
13.342500,-0.667931681
13.345000,-0.670443139
13.347500,-0.672982991
13.350000,-0.675548912
13.352500,-0.678138571
13.355000,-0.680749642
13.357500,-0.683379796
13.360000,-0.686026712
13.362500,-0.688688074
13.365000,-0.691361575
13.367500,-0.694044920
13.370000,-0.696735826
13.372500,-0.699432026
13.375000,-0.702131268
13.377500,-0.704831320
13.380000,-0.707529972
13.382500,-0.710225033
13.385000,-0.712914338
13.387500,-0.715595746
13.390000,-0.718267143
13.392500,-0.720926443
13.395000,-0.723571591
13.397500,-0.726200559
13.400000,-0.728938467
13.402500,-0.731399593
13.405000,-0.734082206
13.407500,-0.736617114
13.410000,-0.739122277
13.412500,-0.741600372
13.415000,-0.744049758
13.417500,-0.746468669
13.420000,-0.748855378
13.422500,-0.751208195
13.425000,-0.753525477
13.427500,-0.755805622
13.430000,-0.758047070
13.432500,-0.760248308
13.435000,-0.762407866
13.437500,-0.764524321
13.440000,-0.766596295
13.442500,-0.768622457
13.445000,-0.770601522
13.447500,-0.772532254
13.450000,-0.774413463
13.452500,-0.776244010
13.455000,-0.778022801
13.457500,-0.779748793
13.460000,-0.781420993
13.462500,-0.783038457
13.465000,-0.784600290
13.467500,-0.786105649
13.470000,-0.787553739
13.472500,-0.788943820
13.475000,-0.790275197
13.477500,-0.791547231
13.480000,-0.792759333
13.482500,-0.793910964
13.485000,-0.795001638
13.487500,-0.796030920
13.490000,-0.796998428
13.492500,-0.797903829
13.495000,-0.798746845
13.497500,-0.799527249
13.500000,-0.800244864
13.502500,-0.801109536
13.505000,-0.802228822
13.507500,-0.803558574
13.510000,-0.805074582
13.512500,-0.806760671
13.515000,-0.808604509
13.517500,-0.810595978
13.520000,-0.812726371
13.522500,-0.814987953
13.525000,-0.817373690
13.527500,-0.819877069
13.530000,-0.822491983
13.532500,-0.825212644
13.535000,-0.828033523
13.537500,-0.830949305
13.540000,-0.833954855
13.542500,-0.837045194
13.545000,-0.840215474
13.547500,-0.843460970
13.550000,-0.846777064
13.552500,-0.850159236
13.555000,-0.853603055
13.557500,-0.857104178
13.560000,-0.860658342
13.562500,-0.864261361
13.565000,-0.867909123
13.567500,-0.871597591
13.570000,-0.875322797
13.572500,-0.879080844
13.575000,-0.882867902
13.577500,-0.886680213
13.580000,-0.890514083
13.582500,-0.894365889
13.585000,-0.898232073
13.587500,-0.902109145
13.590000,-0.905993684
13.592500,-0.909882334
13.595000,-0.913771806
13.597500,-0.917658881
13.600000,-0.921540404
13.602500,-0.925413288
13.605000,-0.929274515
13.607500,-0.933121131
13.610000,-0.936950250
13.612500,-0.940759054
13.615000,-0.944544789
13.617500,-0.948304769
13.620000,-0.952036372
13.622500,-0.955737045
13.625000,-0.959404297
13.627500,-0.963035703
13.630000,-0.966628903
13.632500,-0.970181599
13.635000,-0.973691558
13.637500,-0.977156610
13.640000,-0.980913542
13.642500,-0.984615747
13.645000,-0.988254686
13.647500,-0.991829440
13.650000,-0.995338379
13.652500,-0.998779860
13.655000,-1.002152299
13.657500,-1.005518934
13.660000,-1.008692990
13.662500,-1.011907557
13.665000,-1.014931122
13.667500,-1.017996234
13.670000,-1.020747156
13.672500,-1.023579473
13.675000,-1.026352564
13.677500,-1.029047373
13.680000,-1.031660605
13.682500,-1.034190984
13.685000,-1.036637518
13.687500,-1.038999292
13.690000,-1.041275436
13.692500,-1.043465124
13.695000,-1.045567570
13.697500,-1.047582032
13.700000,-1.049507805
13.702500,-1.051344223
13.705000,-1.053090658
13.707500,-1.054746522
13.710000,-1.056311259
13.712500,-1.057784351
13.715000,-1.059165316
13.717500,-1.060453704
13.720000,-1.061649100
13.722500,-1.062751122
13.725000,-1.063759420
13.727500,-1.064587275
13.730000,-1.065416046
13.732500,-1.066154247
13.735000,-1.066798531
13.737500,-1.067347996
13.740000,-1.067802318
13.742500,-1.068006493
13.745000,-1.068187718
13.747500,-1.068456427
13.750000,-1.068539610
13.752500,-1.068539610
13.755000,-1.068539610
13.757500,-1.068314217
13.760000,-1.068106484
13.762500,-1.067752024
13.765000,-1.067291549
13.767500,-1.066469439
13.770000,-1.065782268
13.772500,-1.064985956
13.775000,-1.064073301
13.777500,-1.063070444
13.780000,-1.062074592
13.782500,-1.060922048
13.785000,-1.059667637
13.787500,-1.058326735
13.790000,-1.056902436
13.792500,-1.055395679
13.795000,-1.053569946
13.797500,-1.052055176
13.800000,-1.050080195
13.802500,-1.048180809
13.805000,-1.046215573
13.807500,-1.044174317
13.810000,-1.042056921
13.812500,-1.039864072
13.815000,-1.037596563
13.817500,-1.035255238
13.820000,-1.032840997
13.822500,-1.030354787
13.825000,-1.027797609
13.827500,-1.025170517
13.830000,-1.022474617
13.832500,-1.019711071
13.835000,-1.016881095
13.837500,-1.013985963
13.840000,-1.011027004
13.842500,-1.008005606
13.845000,-1.004923216
13.847500,-1.001781340
13.850000,-0.998581544
13.852500,-0.995325457
13.855000,-0.992014768
13.857500,-0.988651230
13.860000,-0.985236660
13.862500,-0.981772940
13.865000,-0.978262015
13.867500,-0.974705898
13.870000,-0.971106670
13.872500,-0.967466476
13.875000,-0.963787532
13.877500,-0.960072122
13.880000,-0.956322600
13.882500,-0.952541389
13.885000,-0.948730982
13.887500,-0.944678409
13.890000,-0.940988199
13.892500,-0.936903290
13.895000,-0.932967387
13.897500,-0.929022990
13.900000,-0.925067511
13.902500,-0.921103727
13.905000,-0.917134666
13.907500,-0.913163440
13.910000,-0.909193235
13.912500,-0.905227313
13.915000,-0.901269011
13.917500,-0.897321739
13.920000,-0.893388983
13.922500,-0.889474303
13.925000,-0.885581334
13.927500,-0.881713783
13.930000,-0.877875432
13.932500,-0.874070137
13.935000,-0.870301829
13.937500,-0.866574510
13.940000,-0.862892261
13.942500,-0.859259235
13.945000,-0.855679667
13.947500,-0.852157866
13.950000,-0.848698228
13.952500,-0.845305232
13.955000,-0.841983447
13.957500,-0.838737542
13.960000,-0.835572288
13.962500,-0.832492574
13.965000,-0.829503419
13.967500,-0.826609991
13.970000,-0.823817632
13.972500,-0.821131888
13.975000,-0.818558556
13.977500,-0.816103740
13.980000,-0.813773932
13.982500,-0.811576130
13.985000,-0.809518007
13.987500,-0.807608173
13.990000,-0.805856598
13.992500,-0.804275366
13.995000,-0.802880200
13.997500,-0.801694287
14.000000,-0.800766132
14.002500,-0.799996901
14.005000,-0.799173364
14.007500,-0.798288338
14.010000,-0.797341696
14.012500,-0.796333602
14.015000,-0.795264288
14.017500,-0.794134041
14.020000,-0.792943206
14.022500,-0.791692185
14.025000,-0.790381437
14.027500,-0.789011474
14.030000,-0.787582869
14.032500,-0.786096247
14.035000,-0.784552290
14.037500,-0.782951735
14.040000,-0.781295375
14.042500,-0.779584057
14.045000,-0.777818682
14.047500,-0.776000206
14.050000,-0.774129639
14.052500,-0.772208044
14.055000,-0.770236536
14.057500,-0.768216284
14.060000,-0.766148508
14.062500,-0.764034482
14.065000,-0.761875528
14.067500,-0.759673021
14.070000,-0.757428384
14.072500,-0.755143092
14.075000,-0.752818667
14.077500,-0.750456680
14.080000,-0.748058748
14.082500,-0.745626536
14.085000,-0.743161756
14.087500,-0.740666163
14.090000,-0.738141556
14.092500,-0.735589779
14.095000,-0.733012716
14.097500,-0.730412295
14.100000,-0.727790481
14.102500,-0.725149279
14.105000,-0.722490733
14.107500,-0.719816921
14.110000,-0.717129957
14.112500,-0.714431988
14.115000,-0.711725193
14.117500,-0.709011782
14.120000,-0.706293993
14.122500,-0.703574091
14.125000,-0.700854366
14.127500,-0.698274949
14.130000,-0.695423436
14.132500,-0.692849753
14.135000,-0.690015189
14.137500,-0.687461590
14.140000,-0.684795425
14.142500,-0.682134193
14.145000,-0.679490859
14.147500,-0.676868797
14.150000,-0.674270516
14.152500,-0.671698454
14.155000,-0.669155037
14.157500,-0.666642684
14.160000,-0.664163807
14.162500,-0.661720805
14.165000,-0.659316063
14.167500,-0.656951948
14.170000,-0.654630805
14.172500,-0.652354954
14.175000,-0.650126689
14.177500,-0.647948270
14.180000,-0.645821924
14.182500,-0.643749839
14.185000,-0.641734160
14.187500,-0.639776990
14.190000,-0.637880379
14.192500,-0.636046329
14.195000,-0.634276784
14.197500,-0.632573629
14.200000,-0.630938689
14.202500,-0.629373721
14.205000,-0.627880416
14.207500,-0.626460390
14.210000,-0.625115186
14.212500,-0.623846272
14.215000,-0.622791951
14.217500,-0.621537707
14.220000,-0.620611564
14.222500,-0.619657599
14.225000,-0.618763762
14.227500,-0.617949198
14.230000,-0.617218555
14.232500,-0.616573398
14.235000,-0.616014579
14.237500,-0.615542725
14.240000,-0.615271847
14.242500,-0.614989125
14.245000,-0.614749147
14.247500,-0.614577125
14.250000,-0.614577125
14.252500,-0.614577125
14.255000,-0.614577125
14.257500,-0.614577125
14.260000,-0.614872470
14.262500,-0.615235958
14.265000,-0.615677937
14.267500,-0.616451924
14.270000,-0.616935087
14.272500,-0.617871148
14.275000,-0.618750266
14.277500,-0.619682731
14.280000,-0.620690616
14.282500,-0.621777517
14.285000,-0.622943153
14.287500,-0.624186382
14.290000,-0.625505827
14.292500,-0.626900003
14.295000,-0.628367343
14.297500,-0.629906210
14.300000,-0.631744830
14.302500,-0.633240634
14.305000,-0.635188417
14.307500,-0.637023073
14.310000,-0.638902584
14.312500,-0.640839721
14.315000,-0.642833828
14.317500,-0.644882996
14.320000,-0.646985165
14.322500,-0.649138225
14.325000,-0.651340033
14.327500,-0.653588414
14.330000,-0.655881164
14.332500,-0.658216052
14.335000,-0.660590827
14.337500,-0.663003218
14.340000,-0.665450936
14.342500,-0.667931681
14.345000,-0.670443139
14.347500,-0.672982991
14.350000,-0.675548912
14.352500,-0.678138571
14.355000,-0.680749642
14.357500,-0.683379796
14.360000,-0.686026712
14.362500,-0.688688074
14.365000,-0.691361575
14.367500,-0.694044920
14.370000,-0.696735826
14.372500,-0.699432026
14.375000,-0.702131268
14.377500,-0.704831320
14.380000,-0.707529972
14.382500,-0.710225033
14.385000,-0.712914338
14.387500,-0.715595746
14.390000,-0.718267143
14.392500,-0.720926443
14.395000,-0.723571591
14.397500,-0.726200559
14.400000,-0.728938467
14.402500,-0.731399593
14.405000,-0.734082206
14.407500,-0.736617114
14.410000,-0.739122277
14.412500,-0.741600372
14.415000,-0.744049758
14.417500,-0.746468669
14.420000,-0.748855378
14.422500,-0.751208195
14.425000,-0.753525477
14.427500,-0.755805622
14.430000,-0.758047070
14.432500,-0.760248308
14.435000,-0.762407866
14.437500,-0.764524321
14.440000,-0.766596295
14.442500,-0.768622457
14.445000,-0.770601522
14.447500,-0.772532254
14.450000,-0.774413463
14.452500,-0.776244010
14.455000,-0.778022801
14.457500,-0.779748793
14.460000,-0.781420993
14.462500,-0.783038457
14.465000,-0.784600290
14.467500,-0.786105649
14.470000,-0.787553739
14.472500,-0.788943820
14.475000,-0.790275197
14.477500,-0.791547231
14.480000,-0.792759333
14.482500,-0.793910964
14.485000,-0.795001638
14.487500,-0.796030920
14.490000,-0.796998428
14.492500,-0.797903829
14.495000,-0.798746845
14.497500,-0.799527249
14.500000,-0.800244864
14.502500,-0.801109536
14.505000,-0.802228822
14.507500,-0.803558574
14.510000,-0.805074582
14.512500,-0.806760671
14.515000,-0.808604509
14.517500,-0.810595978
14.520000,-0.812726371
14.522500,-0.814987953
14.525000,-0.817373690
14.527500,-0.819877069
14.530000,-0.822491983
14.532500,-0.825212644
14.535000,-0.828033523
14.537500,-0.830949305
14.540000,-0.833954855
14.542500,-0.837045194
14.545000,-0.840215474
14.547500,-0.843460970
14.550000,-0.846777064
14.552500,-0.850159236
14.555000,-0.853603055
14.557500,-0.857104178
14.560000,-0.860658342
14.562500,-0.864261361
14.565000,-0.867909123
14.567500,-0.871597591
14.570000,-0.875322797
14.572500,-0.879080844
14.575000,-0.882867902
14.577500,-0.886680213
14.580000,-0.890514083
14.582500,-0.894365889
14.585000,-0.898232073
14.587500,-0.902109145
14.590000,-0.905993684
14.592500,-0.909882334
14.595000,-0.913771806
14.597500,-0.917658881
14.600000,-0.921540404
14.602500,-0.925413288
14.605000,-0.929274515
14.607500,-0.933121131
14.610000,-0.936950250
14.612500,-0.940759054
14.615000,-0.944544789
14.617500,-0.948304769
14.620000,-0.952036372
14.622500,-0.955737045
14.625000,-0.959404297
14.627500,-0.963035703
14.630000,-0.966628903
14.632500,-0.970181599
14.635000,-0.973691558
14.637500,-0.977156610
14.640000,-0.980913542
14.642500,-0.984615747
14.645000,-0.988254686
14.647500,-0.991829440
14.650000,-0.995338379
14.652500,-0.998779860
14.655000,-1.002152299
14.657500,-1.005518934
14.660000,-1.008692990
14.662500,-1.011907557
14.665000,-1.014931122
14.667500,-1.017996234
14.670000,-1.020747156
14.672500,-1.023579473
14.675000,-1.026352564
14.677500,-1.029047373
14.680000,-1.031660605
14.682500,-1.034190984
14.685000,-1.036637518
14.687500,-1.038999292
14.690000,-1.041275436
14.692500,-1.043465124
14.695000,-1.045567570
14.697500,-1.047582032
14.700000,-1.049507805
14.702500,-1.051344223
14.705000,-1.053090658
14.707500,-1.054746522
14.710000,-1.056311259
14.712500,-1.057784351
14.715000,-1.059165316
14.717500,-1.060453704
14.720000,-1.061649100
14.722500,-1.062751122
14.725000,-1.063759420
14.727500,-1.064587275
14.730000,-1.065416046
14.732500,-1.066154247
14.735000,-1.066798531
14.737500,-1.067347996
14.740000,-1.067802318
14.742500,-1.068006493
14.745000,-1.068187718
14.747500,-1.068456427
14.750000,-1.068539610
14.752500,-1.068539610
14.755000,-1.068539610
14.757500,-1.068314217
14.760000,-1.068106484
14.762500,-1.067752024
14.765000,-1.067291549
14.767500,-1.066469439
14.770000,-1.065782268
14.772500,-1.064985956
14.775000,-1.064073301
14.777500,-1.063070444
14.780000,-1.062074592
14.782500,-1.060922048
14.785000,-1.059667637
14.787500,-1.058326735
14.790000,-1.056902436
14.792500,-1.055395679
14.795000,-1.053569946
14.797500,-1.052055176
14.800000,-1.050080195
14.802500,-1.048180809
14.805000,-1.046215573
14.807500,-1.044174317
14.810000,-1.042056921
14.812500,-1.039864072
14.815000,-1.037596563
14.817500,-1.035255238
14.820000,-1.032840997
14.822500,-1.030354787
14.825000,-1.027797609
14.827500,-1.025170517
14.830000,-1.022474617
14.832500,-1.019711071
14.835000,-1.016881095
14.837500,-1.013985963
14.840000,-1.011027004
14.842500,-1.008005606
14.845000,-1.004923216
14.847500,-1.001781340
14.850000,-0.998581544
14.852500,-0.995325457
14.855000,-0.992014768
14.857500,-0.988651230
14.860000,-0.985236660
14.862500,-0.981772940
14.865000,-0.978262015
14.867500,-0.974705898
14.870000,-0.971106670
14.872500,-0.967466476
14.875000,-0.963787532
14.877500,-0.960072122
14.880000,-0.956322600
14.882500,-0.952541389
14.885000,-0.948730982
14.887500,-0.944678409
14.890000,-0.940988199
14.892500,-0.936903290
14.895000,-0.932967387
