t,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
12.210000,0.561450558,0.000087703,0.000179043,-1.014563508,0.599656549
12.212500,0.566050965,0.000089942,0.000182502,-1.019093979,0.599674076
12.215000,0.570539131,0.000092159,0.000185898,-1.023514502,0.599690534
12.217500,0.574912210,0.000094349,0.000189229,-1.027821965,0.599705942
12.220000,0.579167439,0.000096512,0.000192492,-1.032013390,0.599720318
12.222500,0.583302142,0.000098643,0.000195686,-1.036085927,0.599733679
12.225000,0.587313730,0.000100740,0.000198807,-1.040036853,0.599746041
12.227500,0.591199699,0.000102800,0.000201853,-1.043863569,0.599757420
12.230000,0.594957630,0.000104820,0.000204822,-1.047563597,0.599767830
12.232500,0.598585192,0.000106796,0.000207712,-1.051134574,0.599777285
12.235000,0.602080142,0.000108727,0.000210520,-1.054574257,0.599785798
12.237500,0.605440321,0.000110609,0.000213244,-1.057880511,0.599793381
12.240000,0.608663662,0.000112439,0.000215882,-1.061051312,0.599800046
12.242500,0.611748183,0.000114215,0.000218431,-1.064084747,0.599805804
12.245000,0.614691994,0.000115933,0.000220889,-1.066979004,0.599810664
12.247500,0.617493291,0.000117592,0.000223254,-1.069732377,0.599814636
12.250000,0.620150363,0.000119188,0.000225524,-1.072343261,0.599817728
12.252500,0.622661587,0.000120719,0.000227697,-1.074810149,0.599819948
12.255000,0.625025433,0.000122182,0.000229771,-1.077131633,0.599821303
12.257500,0.627240462,0.000123575,0.000231744,-1.079306401,0.599821800
12.260000,0.629305326,0.000124896,0.000233614,-1.081333233,0.599821444
12.262500,0.631218770,0.000126143,0.000235378,-1.083211004,0.599820240
12.265000,0.632979635,0.000127312,0.000237037,-1.084938679,0.599818194
12.267500,0.634586851,0.000128403,0.000238587,-1.086515314,0.599815308
12.270000,0.636039445,0.000129413,0.000240027,-1.087940052,0.599811586
12.272500,0.637336537,0.000130341,0.000241355,-1.089212125,0.599807030
12.275000,0.638477345,0.000131184,0.000242570,-1.090330851,0.599801643
12.277500,0.639412473,0.000131834,0.000243496,-1.091238181,0.599460861
12.280000,0.640256267,0.000132441,0.000244354,-1.092067032,0.599451905
12.282500,0.640831139,0.000132892,0.000245034,-1.092629872,0.600000000
12.285000,0.641416670,0.000133365,0.000245707,-1.093207802,0.599856749
12.287500,0.641636532,0.000133550,0.000245999,-1.093418001,0.600000000
12.290000,0.641931694,0.000133791,0.000246332,-1.093709235,0.599463485
12.292500,0.641995822,0.000133901,0.000246511,-1.093778114,0.599811896
12.295000,0.641995822,0.000133901,0.000246511,-1.093778114,0.599811896
12.297500,0.641995822,0.000133901,0.000246511,-1.093778114,0.599811896
12.300000,0.641384673,0.000133660,0.000246225,-1.093204555,0.599904884
12.302500,0.640764501,0.000133403,0.000245935,-1.092603622,0.599987349
12.305000,0.640035353,0.000133087,0.000245568,-1.091894917,0.600000000
12.307500,0.639236852,0.000132740,0.000245146,-1.091121376,0.599254513
12.310000,0.638275790,0.000132305,0.000244610,-1.090190812,0.599209249
12.312500,0.637134015,0.000131771,0.000243949,-1.089083020,0.599092283
12.315000,0.635435587,0.000130981,0.000243023,-1.087397855,0.599063329
12.317500,0.634241998,0.000130421,0.000242312,-1.086250204,0.598919189
12.320000,0.632261934,0.000129479,0.000241168,-1.084295454,0.598766336
12.322500,0.630412961,0.000128607,0.000240095,-1.082481056,0.598653838
12.325000,0.628445876,0.000127672,0.000238926,-1.080555968,0.598485425
12.327500,0.626341979,0.000126663,0.000237649,-1.078497827,0.598253431
12.330000,0.624100898,0.000125580,0.000236263,-1.076305681,0.597957857
12.332500,0.621723832,0.000124425,0.000234770,-1.073980639,0.597599373
12.335000,0.619212199,0.000123199,0.000233169,-1.071524094,0.597178712
12.337500,0.616567524,0.000121905,0.000231463,-1.068937564,0.596696618
12.340000,0.613791427,0.000120543,0.000229652,-1.066222681,0.596153837
12.342500,0.610885623,0.000119116,0.000227738,-1.063381186,0.595551123
12.345000,0.607851923,0.000117625,0.000225721,-1.060414936,0.594889237
12.347500,0.604692229,0.000116074,0.000223603,-1.057325905,0.594168947
12.350000,0.601408536,0.000114464,0.000221386,-1.054116180,0.593391030
12.352500,0.598002932,0.000112797,0.000219070,-1.050787971,0.592556273
12.355000,0.594477595,0.000111076,0.000216659,-1.047343606,0.591665475
12.357500,0.590834792,0.000109303,0.000214153,-1.043785535,0.590719447
12.360000,0.587076882,0.000107481,0.000211555,-1.040116335,0.589719013
12.362500,0.583206310,0.000105612,0.000208866,-1.036338707,0.588665015
12.365000,0.579225610,0.000103700,0.000206088,-1.032455481,0.587558311
12.367500,0.575137403,0.000101746,0.000203225,-1.028469616,0.586399778
12.370000,0.570944396,0.000099754,0.000200277,-1.024384205,0.585190315
12.372500,0.566649382,0.000097725,0.000197247,-1.020202474,0.583930844
12.375000,0.562255236,0.000095664,0.000194138,-1.015927782,0.582622311
12.377500,0.557764920,0.000093573,0.000190953,-1.011563631,0.581265693
12.380000,0.553181476,0.000091454,0.000187693,-1.007113658,0.579861992
12.382500,0.548508031,0.000089311,0.000184362,-1.002581645,0.578412249
12.385000,0.543747791,0.000087146,0.000180962,-0.997971514,0.576917534
12.387500,0.538904043,0.000084962,0.000177496,-0.993287336,0.575378960
12.390000,0.533980154,0.000082763,0.000173967,-0.988533325,0.573797680
12.392500,0.528979571,0.000080550,0.000170378,-0.983713846,0.572174890
12.395000,0.523905817,0.000078327,0.000166731,-0.978833413,0.570511834
12.397500,0.518762493,0.000076097,0.000163031,-0.973896692,0.568809809
12.400000,0.513553276,0.000073862,0.000159281,-0.968908500,0.567070164
12.402500,0.508281920,0.000071624,0.000155482,-0.963873809,0.565294307
12.405000,0.502952251,0.000069388,0.000151639,-0.958797748,0.563483708
12.407500,0.497185601,0.000066913,0.000147370,-0.953243867,0.561682836
12.410000,0.492063393,0.000064829,0.000143652,-0.948455472,0.559948214
12.412500,0.486222905,0.000062387,0.000139324,-0.942878459,0.558084538
12.415000,0.481020429,0.000060324,0.000135550,-0.938054643,0.556290986
12.417500,0.475095829,0.000057910,0.000131163,-0.932441529,0.554357884
12.420000,0.469452856,0.000055651,0.000126957,-0.927175636,0.552540590
12.422500,0.463790378,0.000053417,0.000122741,-0.921922310,0.550696106
12.425000,0.458104929,0.000051207,0.000118514,-0.916676791,0.548822487
12.427500,0.452400719,0.000049022,0.000114280,-0.911445267,0.546922072
12.430000,0.446682229,0.000046865,0.000110042,-0.906234425,0.544997418
12.432500,0.440954012,0.000044736,0.000105804,-0.901051121,0.543051187
12.435000,0.435220681,0.000042638,0.000101570,-0.895902363,0.541086140
12.437500,0.429486908,0.000040573,0.000097344,-0.890795315,0.539105148
12.440000,0.423757427,0.000038541,0.000093129,-0.885737292,0.537111193
12.442500,0.418037025,0.000036544,0.000088930,-0.880735757,0.535107371
12.445000,0.412330545,0.000034583,0.000084749,-0.875798324,0.533096901
12.447500,0.406642885,0.000032659,0.000080591,-0.870932753,0.531083123
12.450000,0.400978994,0.000030774,0.000076460,-0.866146949,0.529069506
12.452500,0.395343875,0.000028928,0.000072359,-0.861448965,0.527059650
12.455000,0.389742582,0.000027121,0.000068292,-0.856847000,0.525057288
12.457500,0.384180222,0.000025356,0.000064262,-0.852349404,0.523066292
12.460000,0.378661959,0.000023632,0.000060273,-0.847964681,0.521090674
12.462500,0.373193011,0.000021950,0.000056330,-0.843701498,0.519134593
12.465000,0.367778665,0.000020310,0.000052435,-0.839568695,0.517202356
12.467500,0.362424278,0.000018712,0.000048593,-0.835575305,0.515298429
12.470000,0.357135288,0.000017158,0.000044806,-0.831730574,0.513427440
12.472500,0.351917238,0.000015646,0.000041079,-0.828044003,0.511594194
12.475000,0.346775794,0.000014178,0.000037416,-0.824525389,0.509803690
12.477500,0.341716780,0.000012753,0.000033820,-0.821184904,0.508061142
12.480000,0.336746230,0.000011372,0.000030295,-0.818033190,0.506372013
12.482500,0.331870459,0.000010034,0.000026845,-0.815081509,0.504742073
12.485000,0.327096169,0.000008740,0.000023475,-0.812341968,0.503177474
12.487500,0.322430623,0.000007489,0.000020188,-0.809827864,0.501684885
12.490000,0.317881921,0.000006283,0.000016991,-0.807554260,0.500271709
12.492500,0.313459506,0.000005122,0.000013888,-0.805539014,0.498946487
12.495000,0.309175178,0.000004007,0.000010888,-0.803804867,0.497719718
12.497500,0.305045679,0.000002940,0.000008000,-0.802384724,0.496605970
12.500000,0.301104776,0.000001928,0.000005247,-0.801346347,0.495633771
12.502500,0.297285998,0.000000952,0.000002584,-0.800553279,0.494749590
12.505000,0.293445431,-0.000000021,-0.000000080,-0.799710256,0.493835829
12.507500,0.289579211,-0.000000994,-0.000002749,-0.798807078,0.492889005
12.510000,0.285688522,-0.000001966,-0.000005423,-0.797843605,0.491909662
12.512500,0.281774769,-0.000002936,-0.000008099,-0.796820135,0.490898491
12.515000,0.277839403,-0.000003903,-0.000010779,-0.795737066,0.489856194
12.517500,0.273883914,-0.000004868,-0.000013460,-0.794594878,0.488783479
12.520000,0.269909833,-0.000005830,-0.000016143,-0.793394140,0.487681063
12.522500,0.265918724,-0.000006788,-0.000018825,-0.792135504,0.486549669
12.525000,0.261912191,-0.000007741,-0.000021508,-0.790819706,0.485390029
12.527500,0.257891873,-0.000008689,-0.000024189,-0.789447566,0.484202886
12.530000,0.253859441,-0.000009632,-0.000026868,-0.788019987,0.482988992
12.532500,0.249816603,-0.000010569,-0.000029543,-0.786537955,0.481749110
12.535000,0.245765097,-0.000011499,-0.000032215,-0.785002537,0.480484015
12.537500,0.241706693,-0.000012422,-0.000034881,-0.783414882,0.479194494
12.540000,0.237643190,-0.000013337,-0.000037542,-0.781776216,0.477881350
12.542500,0.233576419,-0.000014244,-0.000040195,-0.780087848,0.476545396
12.545000,0.229508235,-0.000015143,-0.000042841,-0.778351161,0.475187463
12.547500,0.225440523,-0.000016032,-0.000045477,-0.776567619,0.473808397
12.550000,0.221375192,-0.000016911,-0.000048103,-0.774738757,0.472409060
12.552500,0.217314176,-0.000017780,-0.000050718,-0.772866189,0.470990331
12.555000,0.213259432,-0.000018639,-0.000053321,-0.770951600,0.469553110
12.557500,0.209212939,-0.000019486,-0.000055911,-0.768996745,0.468098314
12.560000,0.205176696,-0.000020321,-0.000058486,-0.767003452,0.466626879
12.562500,0.201152721,-0.000021145,-0.000061046,-0.764973617,0.465139762
12.565000,0.197143053,-0.000021956,-0.000063589,-0.762909201,0.463637944
12.567500,0.193149744,-0.000022754,-0.000066114,-0.760812232,0.462122426
12.570000,0.189174863,-0.000023538,-0.000068621,-0.758684802,0.460594232
12.572500,0.185220494,-0.000024310,-0.000071107,-0.756529061,0.459054410
12.575000,0.181288730,-0.000025067,-0.000073573,-0.754347221,0.457504033
12.577500,0.177381679,-0.000025810,-0.000076016,-0.752141550,0.455944197
12.580000,0.173501455,-0.000026538,-0.000078436,-0.749914371,0.454376026
12.582500,0.169650183,-0.000027252,-0.000080831,-0.747668059,0.452800668
12.585000,0.165829992,-0.000027950,-0.000083201,-0.745405038,0.451219299
12.587500,0.162043017,-0.000028633,-0.000085544,-0.743127781,0.449633121
12.590000,0.158291396,-0.000029301,-0.000087859,-0.740838804,0.448043363
12.592500,0.154577267,-0.000029953,-0.000090145,-0.738540665,0.446451282
12.595000,0.150902771,-0.000030589,-0.000092400,-0.736235960,0.444858162
12.597500,0.147270043,-0.000031209,-0.000094625,-0.733927321,0.443265315
12.600000,0.143681217,-0.000031813,-0.000096817,-0.731617413,0.441674080
12.602500,0.140138420,-0.000032401,-0.000098975,-0.729308927,0.440085822
12.605000,0.136643771,-0.000032972,-0.000101099,-0.727004583,0.438501935
12.607500,0.133199382,-0.000033527,-0.000103187,-0.724707121,0.436923837
12.610000,0.129807350,-0.000034065,-0.000105238,-0.722419298,0.435352974
12.612500,0.126469761,-0.000034588,-0.000107252,-0.720143887,0.433790814
12.615000,0.123188684,-0.000035093,-0.000109226,-0.717883672,0.432238852
12.617500,0.119966173,-0.000035582,-0.000111160,-0.715641440,0.430698602
12.620000,0.116804260,-0.000036055,-0.000113054,-0.713419984,0.429171604
12.622500,0.113704955,-0.000036512,-0.000114905,-0.711222093,0.427659412
12.625000,0.110670246,-0.000036952,-0.000116713,-0.709050550,0.426163604
12.627500,0.107702094,-0.000037377,-0.000118477,-0.706908125,0.424685771
12.630000,0.104802432,-0.000037785,-0.000120195,-0.704797577,0.423227520
12.632500,0.101973161,-0.000038177,-0.000121868,-0.702721641,0.421790467
12.635000,0.099216152,-0.000038553,-0.000123494,-0.700683030,0.420376242
12.637500,0.096533238,-0.000038914,-0.000125072,-0.698684426,0.418986480
12.640000,0.093926217,-0.000039260,-0.000126601,-0.696728478,0.417622819
12.642500,0.091559205,-0.000039570,-0.000128011,-0.694993636,0.416415328
12.645000,0.088946056,-0.000039912,-0.000129539,-0.692955328,0.415010538
12.647500,0.086724336,-0.000040195,-0.000130856,-0.691301703,0.413855587
12.650000,0.084441688,-0.000040487,-0.000132208,-0.689550541,0.412649156
12.652500,0.082228675,-0.000040767,-0.000133515,-0.687834184,0.411466415
12.655000,0.080099766,-0.000041033,-0.000134769,-0.686172611,0.410317761
12.657500,0.078057859,-0.000041284,-0.000135968,-0.684570392,0.409205788
12.660000,0.076104554,-0.000041521,-0.000137110,-0.683030047,0.408132119
12.662500,0.074241258,-0.000041743,-0.000138197,-0.681553769,0.407098238
12.665000,0.072469298,-0.000041952,-0.000139226,-0.680143643,0.406105581
12.667500,0.070789941,-0.000042147,-0.000140197,-0.678801661,0.405155548
12.670000,0.069204392,-0.000042328,-0.000141110,-0.677529729,0.404249500
12.672500,0.067713791,-0.000042496,-0.000141964,-0.676329659,0.403388754
12.675000,0.066319214,-0.000042650,-0.000142758,-0.675203167,0.402574580
12.677500,0.065021666,-0.000042792,-0.000143493,-0.674151865,0.401808200
12.680000,0.063822088,-0.000042920,-0.000144167,-0.673177265,0.401090778
12.682500,0.062721345,-0.000043036,-0.000144780,-0.672280769,0.400423420
12.685000,0.061720235,-0.000043140,-0.000145333,-0.671463667,0.399807173
12.687500,0.060819481,-0.000043231,-0.000145823,-0.670727137,0.399243017
12.690000,0.060019730,-0.000043309,-0.000146253,-0.670072239,0.398731862
12.692500,0.059321558,-0.000043376,-0.000146620,-0.669499916,0.398274549
12.695000,0.058725459,-0.000043430,-0.000146925,-0.669010986,0.397871843
12.697500,0.058342701,-0.000043465,-0.000147131,-0.668714149,0.397631976
12.700000,0.057956606,-0.000043502,-0.000147339,-0.668403561,0.397386818
12.702500,0.057640634,-0.000043532,-0.000147503,-0.668140783,0.397175565
12.705000,0.057417596,-0.000043551,-0.000147610,-0.667949804,0.397012143
12.707500,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
12.710000,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
12.712500,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
12.715000,0.057514477,-0.000043528,-0.000147489,-0.667991015,0.396966065
12.717500,0.057814363,-0.000043487,-0.000147274,-0.668226105,0.397079884
12.720000,0.058211124,-0.000043434,-0.000147000,-0.668545011,0.397247411
12.722500,0.058709084,-0.000043369,-0.000146665,-0.668948096,0.397469942
12.725000,0.059309155,-0.000043292,-0.000146267,-0.669435227,0.397747715
12.727500,0.060011243,-0.000043203,-0.000145806,-0.670005878,0.398080564
12.730000,0.060814914,-0.000043102,-0.000145284,-0.670659267,0.398468128
12.732500,0.061719576,-0.000042988,-0.000144701,-0.671394441,0.398909931
12.735000,0.063036128,-0.000042811,-0.000143844,-0.672528153,0.399561425
12.737500,0.063930850,-0.000042700,-0.000143268,-0.673228739,0.399993028
12.740000,0.065419080,-0.000042504,-0.000142310,-0.674478508,0.400734232
12.742500,0.066781792,-0.000042325,-0.000141432,-0.675600290,0.401406035
12.745000,0.068218307,-0.000042137,-0.000140510,-0.676767304,0.402115743
12.747500,0.069747106,-0.000041937,-0.000139535,-0.678002424,0.402875370
12.750000,0.071369148,-0.000041724,-0.000138505,-0.679307099,0.403685440
12.752500,0.073083480,-0.000041499,-0.000137422,-0.680679867,0.404545023
12.755000,0.074888880,-0.000041260,-0.000136285,-0.682118819,0.405452957
12.757500,0.076784042,-0.000041009,-0.000135095,-0.683621918,0.406408002
12.760000,0.078767602,-0.000040744,-0.000133854,-0.685187044,0.407408865
12.762500,0.080838145,-0.000040466,-0.000132562,-0.686812001,0.408454202
12.765000,0.082994200,-0.000040175,-0.000131221,-0.688494526,0.409542626
12.767500,0.085234249,-0.000039870,-0.000129830,-0.690232288,0.410672708
12.770000,0.087556726,-0.000039551,-0.000128392,-0.692022900,0.411842982
12.772500,0.089960020,-0.000039218,-0.000126906,-0.693863917,0.413051947
12.775000,0.092442477,-0.000038871,-0.000125374,-0.695752843,0.414298075
12.777500,0.095002402,-0.000038510,-0.000123797,-0.697687137,0.415579809
12.780000,0.097638060,-0.000038134,-0.000122176,-0.699664217,0.416895573
12.782500,0.100347680,-0.000037745,-0.000120512,-0.701681462,0.418243770
12.785000,0.103129457,-0.000037341,-0.000118806,-0.703736220,0.419622789
12.787500,0.105981550,-0.000036922,-0.000117059,-0.705825812,0.421031006
12.790000,0.108902092,-0.000036489,-0.000115272,-0.707947534,0.422466791
12.792500,0.111889183,-0.000036042,-0.000113446,-0.710098664,0.423928507
12.795000,0.114940899,-0.000035579,-0.000111582,-0.712276464,0.425414517
12.797500,0.118055290,-0.000035102,-0.000109682,-0.714478186,0.426923183
12.800000,0.121230385,-0.000034611,-0.000107746,-0.716701077,0.428452872
12.802500,0.124464189,-0.000034105,-0.000105776,-0.718942379,0.430001959
12.805000,0.127754692,-0.000033584,-0.000103773,-0.721199339,0.431568828
12.807500,0.131099862,-0.000033048,-0.000101737,-0.723469206,0.433151872
