t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.167500,-0.000420000,-0.056584518,0.050247347,-0.310851000,-0.056584518,0.034888271,9.838739809e-05,0.000000000e+00,1,1,0.367402755,-0.000019360,0.000043578,-0.936914718,0.549738610,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.170000,-0.000420000,-0.056584518,0.050640155,-0.310851000,-0.056584518,0.034888271,9.772404827e-05,0.000000000e+00,1,1,0.369037710,-0.000019925,0.000044646,-0.940223021,0.550788537,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.172500,-0.000420000,-0.056584518,0.051028276,-0.310851000,-0.056584518,0.034888271,9.692797997e-05,0.000000000e+00,1,1,0.370649559,-0.000020487,0.000045701,-0.943483756,0.551815199,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.175000,-0.000420000,-0.056584518,0.051411104,-0.310851000,-0.056584518,0.034888271,9.599920388e-05,0.000000000e+00,1,1,0.372236025,-0.000021045,0.000046739,-0.946692320,0.552817310,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.177500,-0.000420000,-0.056584518,0.051788034,-0.310851000,-0.056584518,0.034888271,9.493794453e-05,0.000000000e+00,1,1,0.373794858,-0.000021597,0.000047761,-0.949844158,0.553793632,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.180000,-0.000420000,-0.056584518,0.052158466,-0.310851000,-0.056584518,0.034888271,9.374464028e-05,0.000000000e+00,1,1,0.375323835,-0.000022144,0.000048765,-0.952934779,0.554742970,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.182500,-0.000420000,-0.056584518,0.052521799,-0.310851000,-0.056584518,0.034888271,9.241994262e-05,0.000000000e+00,1,1,0.376820764,-0.000022684,0.000049749,-0.955959755,0.555664177,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.185000,-0.000420000,-0.056584518,0.052877441,-0.310851000,-0.056584518,0.034888271,9.096471577e-05,0.000000000e+00,1,1,0.378283487,-0.000023215,0.000050712,-0.958914727,0.556556153,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.187500,-0.000420000,-0.056584518,0.053224801,-0.310851000,-0.056584518,0.034888271,8.938003599e-05,0.000000000e+00,1,1,0.379709884,-0.000023738,0.000051652,-0.961795415,0.557417842,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.190000,-0.000420000,-0.056584518,0.053563298,-0.310851000,-0.056584518,0.034888271,8.766718992e-05,0.000000000e+00,1,1,0.381097870,-0.000024250,0.000052569,-0.964597616,0.558248235,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.192500,-0.000420000,-0.056584518,0.053892356,-0.310851000,-0.056584518,0.034888271,8.582767409e-05,0.000000000e+00,1,1,0.382445403,-0.000024752,0.000053460,-0.967317213,0.559046369,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.195000,-0.000420000,-0.056584518,0.054211410,-0.310851000,-0.056584518,0.034888271,8.386319293e-05,0.000000000e+00,1,1,0.383750485,-0.000025241,0.000054325,-0.969950178,0.559811323,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.197500,-0.000420000,-0.056584518,0.054519903,-0.310851000,-0.056584518,0.034888271,8.177565754e-05,0.000000000e+00,1,1,0.385011162,-0.000025717,0.000055162,-0.972492578,0.560542225,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.200000,-0.000420000,-0.056584518,0.054817290,-0.310851000,-0.056584518,0.034888271,7.956718342e-05,0.000000000e+00,1,1,0.386225529,-0.000026179,0.000055970,-0.974940578,0.561238243,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.202500,-0.000420000,-0.056584518,0.055103035,-0.310851000,-0.056584518,0.034888271,7.724008925e-05,0.000000000e+00,1,1,0.387391729,-0.000026627,0.000056748,-0.977290444,0.561898589,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.205000,-0.000420000,-0.056584518,0.055376619,-0.310851000,-0.056584518,0.034888271,7.479689396e-05,0.000000000e+00,1,1,0.388507958,-0.000027058,0.000057495,-0.979538549,0.562522518,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.207500,-0.000420000,-0.056584518,0.055637534,-0.310851000,-0.056584518,0.034888271,7.224031509e-05,0.000000000e+00,1,1,0.389572466,-0.000027472,0.000058209,-0.981681377,0.563109326,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.210000,-0.000420000,-0.056584518,0.055885287,-0.310851000,-0.056584518,0.034888271,6.957326625e-05,0.000000000e+00,1,1,0.390583556,-0.000027869,0.000058889,-0.983715524,0.563658348,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.212500,-0.000420000,-0.056584518,0.056119401,-0.310851000,-0.056584518,0.034888271,6.679885478e-05,0.000000000e+00,1,1,0.391539592,-0.000028246,0.000059535,-0.985637703,0.564168962,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.215000,-0.000420000,-0.056584518,0.056339416,-0.310851000,-0.056584518,0.034888271,6.392037951e-05,0.000000000e+00,1,1,0.392438995,-0.000028604,0.000060144,-0.987444751,0.564640580,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.217500,-0.000420000,-0.056584518,0.056544890,-0.310851000,-0.056584518,0.034888271,6.094132854e-05,0.000000000e+00,1,1,0.393280245,-0.000028942,0.000060717,-0.989133625,0.565072656,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.220000,-0.000420000,-0.056584518,0.056735399,-0.310851000,-0.056584518,0.034888271,5.786537734e-05,0.000000000e+00,1,1,0.394061889,-0.000029258,0.000061252,-0.990701414,0.565464679,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.222500,-0.000420000,-0.056584518,0.056910539,-0.310851000,-0.056584518,0.034888271,5.469638766e-05,0.000000000e+00,1,1,0.394782533,-0.000029551,0.000061749,-0.992145333,0.565816173,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.225000,-0.000420000,-0.056584518,0.057069925,-0.310851000,-0.056584518,0.034888271,9.944210212e-05,0.000000000e+00,1,1,0.395241913,-0.000029735,0.000062061,-0.993069131,0.566055928,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.227500,-0.000420000,-0.056584518,0.057213194,-0.310851000,-0.056584518,0.034888271,5.652774985e-05,0.000000000e+00,1,1,0.395992291,-0.000030042,0.000062576,-0.994572911,0.566424839,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.230000,-0.000420000,-0.056584518,0.057340008,-0.310851000,-0.056584518,0.034888271,8.663813978e-05,0.000000000e+00,1,1,0.396380777,-0.000030200,0.000062842,-0.995352344,0.566617735,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.232500,-0.000420000,-0.056584518,0.057450046,-0.310851000,-0.056584518,0.034888271,9.226425261e-05,0.000000000e+00,1,1,0.396799278,-0.000030370,0.000063128,-0.996192631,0.566829659,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.235000,-0.000420000,-0.056584518,0.057543016,-0.310851000,-0.056584518,0.034888271,8.749877535e-05,0.000000000e+00,1,1,0.397191555,-0.000030531,0.000063397,-0.996979401,0.567024283,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.237500,-0.000420000,-0.056584518,0.057618647,-0.310851000,-0.056584518,0.034888271,7.826209035e-05,0.000000000e+00,1,1,0.397533437,-0.000030673,0.000063633,-0.997663663,0.567186186,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.240000,-0.000420000,-0.056584518,0.057676695,-0.310851000,-0.056584518,0.034888271,6.704536346e-05,0.000000000e+00,1,1,0.397814273,-0.000030792,0.000063831,-0.998223904,0.567308721,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.242500,-0.000420000,-0.056584518,0.057716941,-0.310851000,-0.056584518,0.034888271,5.490350574e-05,0.000000000e+00,1,1,0.398029134,-0.000030886,0.000063986,-0.998650202,0.567388933,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.245000,-0.000420000,-0.056584518,0.057739192,-0.310851000,-0.056584518,0.034888271,7.713263462e-05,0.000000000e+00,1,1,0.398029134,-0.000030886,0.000063986,-0.998650202,0.567388933,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.247500,-0.000420000,-0.056584518,0.057743283,-0.310851000,-0.056584518,0.034888271,8.122085686e-05,0.000000000e+00,1,1,0.398029134,-0.000030886,0.000063986,-0.998650202,0.567388933,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
