t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.195000,-0.000420000,-0.056584518,0.065805293,-0.310851000,-0.056584518,0.034888271,6.110607561e-05,0.000000000e+00,1,1,0.429144481,-0.000044249,0.000084653,-1.061382252,0.584240799,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.197500,-0.000420000,-0.056584518,0.066298882,-0.310851000,-0.056584518,0.034888271,5.998679637e-05,0.000000000e+00,1,1,0.431018863,-0.000045136,0.000085946,-1.065138092,0.585081631,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.200000,-0.000420000,-0.056584518,0.066774701,-0.310851000,-0.056584518,0.034888271,5.879302232e-05,0.000000000e+00,1,1,0.432822896,-0.000045999,0.000087195,-1.068750622,0.585873427,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.202500,-0.000420000,-0.056584518,0.067231894,-0.310851000,-0.056584518,0.034888271,5.752608014e-05,0.000000000e+00,1,1,0.434553997,-0.000046836,0.000088399,-1.072214687,0.586615653,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.205000,-0.000420000,-0.056584518,0.067669628,-0.310851000,-0.056584518,0.034888271,5.618741005e-05,0.000000000e+00,1,1,0.436209655,-0.000047646,0.000089557,-1.075525291,0.587307830,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.207500,-0.000420000,-0.056584518,0.068087092,-0.310851000,-0.056584518,0.034888271,5.477856465e-05,0.000000000e+00,1,1,0.437787437,-0.000048425,0.000090666,-1.078677594,0.587949532,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.210000,-0.000420000,-0.056584518,0.068483496,-0.310851000,-0.056584518,0.034888271,9.661634229e-05,0.000000000e+00,1,1,0.439110352,-0.000049069,0.000091579,-1.081330126,0.588533627,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.212500,-0.000420000,-0.056584518,0.068858079,-0.310851000,-0.056584518,0.034888271,5.487914488e-05,0.000000000e+00,1,1,0.440672934,-0.000049855,0.000092680,-1.084449524,0.589156827,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.215000,-0.000420000,-0.056584518,0.069210103,-0.310851000,-0.056584518,0.034888271,8.916407492e-05,0.000000000e+00,1,1,0.441856870,-0.000050443,0.000093505,-1.086819284,0.589653200,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.217500,-0.000420000,-0.056584518,0.069538862,-0.310851000,-0.056584518,0.034888271,9.117256172e-05,0.000000000e+00,1,1,0.443071906,-0.000051051,0.000094351,-1.089251079,0.590164491,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.220000,-0.000420000,-0.056584518,0.069843676,-0.310851000,-0.056584518,0.034888271,8.746879600e-05,0.000000000e+00,1,1,0.444219170,-0.000051631,0.000095153,-1.091544817,0.590633644,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.222500,-0.000420000,-0.056584518,0.070123899,-0.310851000,-0.056584518,0.034888271,8.265960361e-05,0.000000000e+00,1,1,0.445279900,-0.000052173,0.000095902,-1.093662796,0.591050561,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.225000,-0.000420000,-0.056584518,0.070378916,-0.310851000,-0.056584518,0.034888271,7.754755649e-05,0.000000000e+00,1,1,0.446249335,-0.000052675,0.000096593,-1.095595513,0.591413277,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
